childgender,childage,enrolled,momage,mauza,momeduc,schoolpresent7,birth_tehsil,child_edu_time
1,7,0,45,331410310001,0,0,3314,0
1,9,1,50,331410310001,0,0,3331,150
1,10,1,50,331410310001,0,0,3331,150
2,10,1,35,331510106001,0,0,3123,180
2,5,1,35,331510106001,0,0,3123,150
1,6,1,35,331510106001,0,0,3123,150
2,8,1,35,331510106001,0,0,3123,180
1,12,1,45,331510106001,0,1,3315,210
2,15,1,45,331510106001,0,1,3315,270
1,10,1,45,331510106001,0,1,3315,210
1,6,1,30,331510106001,1,1,3315,300
1,8,1,30,331510106001,1,1,3315,300
2,6,1,30,331510106001,0,1,3315,90
1,9,1,26,331510106001,1,1,3313,150
2,5,1,26,331510106001,1,1,3313,120
2,7,0,26,331510106001,1,1,3313,0
2,5,1,26,331510106001,1,1,3313,120
1,13,0,45,331510106001,0,1,3315,0
2,10,1,45,331510106001,0,1,3315,240
2,11,1,31,331510106001,0,1,3332,120
1,8,1,31,331510106001,0,1,3332,120
2,7,1,31,331510106001,0,1,3332,180
1,6,1,32,331510106001,1,1,9998,180
2,13,0,32,331510106001,1,1,9998,0
2,11,1,32,331510106001,1,1,9998,240
2,15,0,32,331510106001,1,1,9998,0
2,8,1,32,331510106001,1,1,9998,240
1,10,1,32,331510106001,1,1,9998,180
2,9,0,37,331510106001,0,0,3811,0
2,12,0,37,331510106001,0,0,3811,0
1,10,1,37,331510106001,0,0,3811,150
2,7,1,37,331510106001,0,0,3811,90
2,14,0,37,331510106001,0,0,3811,0
2,9,1,36,331510106001,1,1,3313,120
2,12,1,36,331510106001,1,1,3313,120
2,7,1,36,331510106001,1,1,3313,120
1,15,1,45,331510106001,1,0,3541,75
1,12,1,66,331510106001,0,0,3315,150
1,5,0,32,331510106001,1,1,3315,0
1,15,0,32,331510106001,1,1,3315,0
1,8,1,32,331510106001,1,1,3315,240
1,10,1,32,331510106001,1,1,3315,240
1,6,1,28,331510106001,0,1,3642,60
2,12,0,28,331510106001,0,1,3642,0
2,8,0,28,331510106001,0,1,3642,0
2,10,0,28,331510106001,0,1,3642,0
1,7,1,33,371210205003,0,1,3712,120
1,9,1,33,371210205003,0,1,3712,120
2,14,0,33,371210205003,0,1,3712,0
1,5,0,27,371210205003,0,1,3712,0
1,8,1,42,371210205003,0,1,3712,120
1,9,1,42,371210205003,0,1,3712,240
2,11,1,45,371210205003,1,1,3712,150
1,14,1,45,371210205003,1,1,3712,120
1,10,0,42,371110506001,0,0,3711,120
1,8,0,42,371110506001,0,0,3711,120
1,15,0,42,371110506001,0,0,3711,0
2,6,0,42,371110506001,0,0,3711,30
2,12,0,42,371110506001,0,0,3711,120
1,5,1,28,371110506001,0,0,3711,180
2,7,1,28,371110506001,0,0,3711,120
2,6,1,29,371110506001,0,0,3711,180
2,10,1,29,371110506001,0,0,3711,120
1,8,1,29,371110506001,0,0,3711,120
2,5,1,29,371110506001,0,0,3711,0
1,13,1,30,371110506001,1,1,9999,120
2,14,0,30,371110506001,1,1,9999,120
2,11,1,30,371110506001,1,1,9999,120
2,12,1,30,371110506001,1,1,9999,120
1,9,1,30,371110506001,1,1,9999,120
2,5,1,30,371110506001,1,1,9999,120
1,10,1,30,371110506001,1,1,9999,120
1,14,1,47,371110506001,0,0,3711,120
2,12,1,47,371110506001,0,0,3711,120
1,10,1,47,371110506001,0,0,3711,120
1,8,1,47,371110506001,0,0,3711,120
1,12,0,40,371110506001,0,0,3711,0
1,15,0,40,371110506001,0,0,3711,0
2,6,0,40,371110506001,0,0,3711,0
1,10,1,40,371110506001,0,0,3711,150
2,6,1,36,371110506001,1,0,3711,120
1,9,1,36,371110506001,1,0,3711,60
1,12,1,36,371110506001,1,0,3711,120
1,14,1,45,371110506001,0,0,3711,120
1,13,1,45,371110506001,0,0,3711,120
2,11,1,45,371110506001,0,0,3711,180
2,10,1,45,371110506001,0,0,3711,180
2,7,1,32,371110506001,1,0,3711,120
1,8,1,32,371110506001,1,0,3711,60
2,10,1,32,371110506001,1,0,3711,60
1,5,1,32,371110506001,1,0,3711,120
1,15,1,49,331310402002,0,0,3333,150
2,9,1,49,331310402002,0,0,3333,150
1,13,1,49,331310402002,0,0,3333,150
2,6,0,30,331310402002,0,1,3313,0
2,8,1,28,331310402002,0,1,3314,180
1,10,1,28,331310402002,0,1,3314,180
1,7,1,28,331310402002,0,1,3314,180
1,14,0,44,331310402002,0,1,3331,0
2,5,0,44,331310402002,0,1,3331,0
2,7,0,44,331310402002,0,1,3331,0
2,13,1,45,331310402002,0,0,3451,150
1,13,0,45,331310402002,0,1,3313,0
1,9,1,45,331310402002,0,1,3313,120
2,14,1,45,331310402002,0,1,3313,180
1,12,1,45,331310402002,0,1,3313,120
1,14,1,40,331510403003,0,1,3331,180
2,10,1,40,331510403003,0,1,3331,180
1,8,1,40,331510403003,0,1,3331,120
1,8,1,40,331510403003,0,1,3843,120
1,5,1,40,331510403003,0,1,3843,120
2,14,0,40,331510403003,0,1,3843,0
1,10,1,44,331510403003,0,0,3315,240
1,13,1,44,331510403003,0,0,3315,300
2,13,0,51,331510403003,0,1,3843,0
2,7,1,51,331510403003,0,1,3843,180
2,6,1,34,331510403003,0,1,3315,240
2,12,1,34,331510403003,0,1,3315,240
2,6,1,34,331510403003,0,1,3315,300
1,12,1,32,331510403003,1,1,3312,150
2,10,1,32,331510403003,1,1,3312,180
1,6,1,38,331310502002,0,0,3321,180
1,10,1,38,331310502002,0,0,3321,180
1,8,1,38,331310502002,0,0,3321,180
1,14,1,55,331310502002,0,0,3332,120
2,15,0,40,331310502002,0,1,3313,0
1,8,1,40,331310502002,0,1,3313,150
2,10,1,40,331310502002,0,1,3313,210
1,12,0,40,331310502002,0,1,3313,0
1,10,1,35,331310502002,0,0,3313,90
1,15,1,35,331310502002,0,0,3313,180
2,8,1,35,331310502002,0,0,3313,90
1,12,1,35,331310502002,0,0,3313,90
1,13,1,35,331310502002,0,0,3313,90
2,14,1,45,331310502002,0,0,3544,240
1,10,1,45,331310502002,0,0,3544,180
1,15,0,45,331310502002,0,0,3544,0
2,12,1,45,331310502002,0,0,3544,180
1,13,1,40,331410103001,0,0,3314,180
1,9,1,40,331410103001,0,0,3314,180
2,15,0,40,331410103001,0,0,3314,0
1,11,1,40,331410103001,0,0,3314,180
1,8,1,45,331410103001,0,1,3333,150
1,9,1,45,331410103001,0,1,3333,150
1,6,0,45,331410103001,0,1,3333,0
2,9,1,35,331410103001,1,1,9998,180
2,13,1,35,331410103001,0,1,3314,120
2,6,1,35,331410103001,0,1,3314,180
2,5,0,35,331410103001,0,1,3314,0
2,9,1,35,331410103001,0,1,3314,180
2,11,1,35,331410103001,0,1,3314,210
2,10,1,40,331410103001,0,1,3314,180
2,12,1,40,331410103001,0,1,3314,180
2,14,0,40,331410103001,0,1,3314,0
1,6,1,40,331410103001,0,1,3314,60
2,9,1,40,331410103001,0,1,3314,180
1,7,1,40,331410103001,0,1,3314,60
1,10,1,32,331410103001,1,1,9998,240
1,9,1,32,331410103001,1,1,9998,240
1,11,1,32,331410103001,1,1,9998,240
2,5,1,32,331410103001,1,1,9998,120
1,13,1,38,331410103001,1,1,3314,150
1,15,0,38,331410103001,1,1,3314,0
1,14,1,38,331410103001,1,1,3314,210
2,12,1,38,331410103001,1,1,3314,300
1,7,1,38,331410103001,1,1,3314,90
1,9,1,40,331510602001,1,0,3313,75
2,11,1,40,331510602001,1,0,3313,75
2,5,1,40,331510602001,0,0,3315,30
2,9,1,40,331510602001,0,0,3315,30
1,12,1,40,331510602001,0,0,3315,15
2,15,0,40,331510602001,0,0,3315,0
1,8,1,35,331510602001,0,1,3533,180
1,7,1,35,331510602001,0,1,3533,180
2,11,1,35,331510602001,0,1,3533,240
2,12,1,35,331510602001,0,1,3533,225
1,13,1,32,331510602001,1,1,3315,210
2,14,1,32,331510602001,1,1,3315,210
2,10,1,32,331510602001,1,1,3315,150
2,5,1,32,331510602001,1,1,3315,150
1,10,1,37,331510602001,1,1,3316,270
1,8,1,37,331510602001,1,1,3316,360
1,14,1,37,331510602001,1,1,3316,180
2,14,0,45,331510602001,0,1,3314,0
1,8,1,45,331510602001,0,1,3314,150
1,10,1,45,331510602001,0,1,3314,150
1,11,1,36,331510602001,1,1,3315,270
1,7,1,36,331510602001,1,1,3315,180
1,9,1,36,331510602001,1,1,3315,180
2,6,1,36,331510602001,1,1,3315,180
1,12,1,33,331510602001,0,1,3314,30
2,6,0,33,331510602001,0,1,3314,0
1,9,1,45,331510602001,0,0,3332,120
1,13,1,45,331510602001,0,0,3332,180
2,12,1,45,331510602001,0,0,3332,90
2,13,0,38,331510602001,0,1,3331,0
1,15,1,38,331510602001,0,1,3331,150
1,9,0,38,331510602001,0,1,3331,0
2,11,1,38,331510602001,0,1,3331,180
2,7,1,38,331510602001,0,1,3331,60
1,7,1,38,331310205001,0,1,3332,60
1,9,1,38,331310205001,0,1,3332,60
2,5,1,38,331310205001,0,1,3332,60
2,11,1,38,331310205001,0,1,3332,60
1,12,1,38,331310205001,0,1,9998,240
1,10,1,38,331310205001,0,1,9998,240
1,8,1,38,331310205001,0,1,9998,300
2,6,1,35,331310205001,0,0,3313,270
2,9,1,35,331310205001,0,0,3313,270
1,10,1,35,331310205001,0,0,3313,270
1,11,1,35,331310205001,0,1,3311,180
1,10,1,35,331310205001,0,1,3311,180
2,15,0,35,331310205001,0,1,3311,0
2,7,1,35,331310205001,0,1,3311,180
2,13,0,35,331310205001,0,1,3311,0
2,6,0,30,331310205001,0,0,3313,240
2,8,1,30,331310205001,0,0,3313,240
2,10,1,30,331310205001,0,0,3313,240
1,10,1,40,331310205001,0,0,3313,390
1,15,1,40,331310205001,0,0,3313,240
2,12,1,40,331310205001,0,0,3313,180
1,9,1,40,331310205001,0,0,3313,180
2,8,1,40,331310205001,0,0,3313,180
2,6,0,40,331310205001,0,0,3313,0
2,14,0,40,331310205001,0,0,3313,0
2,9,1,28,331310205001,1,0,3313,300
1,6,1,28,331310205001,1,0,3313,300
2,14,0,53,331310205001,0,0,3651,0
1,9,1,53,331310205001,0,0,3651,180
1,11,1,53,331310205001,0,0,3651,180
2,6,1,32,331310205001,1,1,3315,210
1,7,1,32,331310205001,1,1,3315,210
1,10,1,32,331310205001,1,1,3315,210
2,15,0,55,331310205001,0,0,3633,0
2,10,1,55,331310205001,0,0,3633,60
1,12,0,30,331310205001,0,1,3313,0
1,10,1,30,331310205001,0,1,3313,45
2,5,0,30,331310205001,0,1,3313,0
1,8,1,30,331310205001,0,1,3313,45
2,11,0,30,331310205001,0,1,3313,0
2,13,1,32,331310205001,0,1,3313,360
1,5,0,32,331310205001,0,1,3313,0
2,9,1,40,331310205001,0,0,3321,300
1,8,1,36,331310205001,0,1,3333,180
1,14,0,36,331310205001,0,1,3333,0
2,12,0,36,331310205001,0,1,3333,0
1,10,1,36,331310205001,0,1,3333,180
2,8,1,45,313310901001,1,0,3133,60
2,14,1,45,313310901001,1,0,3133,240
1,11,1,45,313310901001,1,0,3133,60
2,14,1,51,313310901001,0,0,3134,0
1,15,0,46,313310901001,0,0,3133,0
1,8,1,46,313310901001,0,0,3133,120
1,13,0,46,313310901001,0,0,3133,0
2,10,1,46,313310901001,0,0,3133,170
1,12,1,32,313310901001,0,0,3133,30
1,9,1,37,313310901001,1,0,3132,210
2,11,1,37,313310901001,1,0,3132,390
1,7,1,37,313310901001,1,0,3132,210
1,5,1,37,313310901001,1,0,3132,270
2,12,1,37,313310901001,1,0,3132,390
1,6,1,36,313410504004,1,1,3134,120
2,8,1,36,313410504004,1,1,3134,120
1,13,1,36,313410504004,1,1,3134,30
1,9,1,54,313410504004,0,0,3114,180
1,13,1,54,313410504004,0,0,3114,240
1,14,1,54,313410504004,0,0,3114,240
2,5,0,34,313410504004,0,1,3125,0
2,6,1,34,313410504004,0,1,3125,120
1,10,1,34,313410504004,0,1,3125,150
2,8,1,34,313410504004,0,1,3125,180
2,12,1,50,313410504004,0,1,9995,150
2,8,1,50,313410504004,0,1,9995,150
1,12,0,50,313410504004,0,0,3134,0
2,8,0,50,313410504004,0,0,3134,0
1,5,1,50,313410504004,0,0,3134,90
2,5,0,42,313410504004,0,1,3134,0
1,13,1,42,313410504004,0,1,3134,120
2,8,0,42,313410504004,0,1,3134,0
1,5,0,38,313410504004,0,0,3134,0
1,10,1,38,313410504004,0,0,3134,120
1,7,0,38,313410504004,0,0,3134,0
2,5,0,22,313410504004,0,1,3134,60
1,7,0,30,313410504004,0,0,3134,0
1,12,1,36,313410504004,0,1,3134,120
2,7,1,52,313410504004,0,0,3134,90
1,12,1,52,313410504004,0,0,3134,120
1,14,1,35,313410504004,0,1,3133,150
1,8,1,35,313410504004,0,1,3133,90
1,10,1,35,313410504004,0,1,3133,90
1,12,0,35,313410504004,0,1,3133,0
2,10,1,46,313410504004,0,1,3134,150
1,5,1,46,313410504004,0,1,3134,120
1,13,1,46,313410504004,0,1,3134,210
2,14,0,46,313410504004,0,1,3134,0
2,7,1,46,313410504004,0,1,3134,150
2,10,0,28,313410504004,0,1,3134,0
2,6,1,28,313410504004,0,1,3134,60
1,7,1,28,313410504004,0,1,3134,60
1,5,0,28,313410504004,0,1,3134,0
2,8,1,28,313410504004,0,1,3134,60
2,14,0,55,313310402004,0,0,3133,0
2,12,1,55,313310402004,0,0,3133,240
2,8,1,30,313310402004,0,1,3133,210
1,5,1,30,313310402004,0,1,3133,240
2,12,1,30,313310402004,0,1,3133,150
1,7,1,30,313310402004,0,1,3133,240
2,9,1,30,313310402004,0,1,3133,120
1,10,1,30,313310402004,0,1,3133,240
1,14,0,55,313310402004,0,0,3133,0
1,12,1,37,313310402004,1,1,3315,60
1,14,1,37,313310402004,1,1,3315,180
1,11,1,52,313310402004,0,0,3133,120
1,14,0,52,313310402004,0,0,3133,0
2,9,0,52,313310402004,0,0,3133,0
1,9,1,40,313310402004,0,0,3133,120
2,13,1,40,313310402004,0,0,3133,120
2,12,1,30,313310402004,0,0,3133,90
2,7,1,30,313310402004,0,0,3133,30
1,10,1,31,313310402004,0,0,3133,180
2,5,0,31,313310402004,0,0,3133,0
2,11,0,31,313310402004,0,0,3133,0
2,9,0,31,313310402004,0,0,3133,0
2,7,1,31,313310402004,0,0,3133,60
2,8,0,32,313310402004,0,0,3133,0
1,14,1,32,313310402004,0,0,3133,90
2,6,0,32,313310402004,0,0,3133,0
2,14,0,42,313310402004,0,0,3133,0
1,13,0,42,313310402004,0,0,3133,0
1,12,0,35,313310402004,0,0,3134,0
2,11,1,35,313310402004,0,0,3134,120
2,14,0,35,313310402004,0,0,3134,0
1,14,1,50,313310402004,0,0,3131,90
1,8,1,50,313310402004,0,0,3131,90
2,7,1,50,313310402004,0,0,3131,90
2,15,0,50,313310402004,0,0,3131,0
1,6,1,41,313310402004,0,0,3133,60
1,10,1,41,313310402004,0,0,3133,120
1,8,1,41,313310402004,0,0,3133,120
1,7,1,50,313310402004,0,0,3633,120
2,11,0,50,313310402004,0,0,3633,0
2,9,1,50,313310402004,0,0,3633,60
1,8,1,38,313310601001,0,0,3133,150
2,10,1,38,313310601001,0,0,3133,0
2,12,1,38,313310601001,0,0,3133,180
2,6,1,38,313310601001,0,0,3133,150
1,14,1,53,313310601001,0,0,3133,210
2,5,1,30,313310601001,0,0,3133,60
2,8,0,30,313310601001,0,0,3133,0
2,15,1,42,313310601001,0,0,3133,60
2,10,1,42,313310601001,0,0,3133,60
2,13,1,42,313310601001,0,0,3133,60
2,6,1,40,313310601001,0,0,3133,60
1,9,1,40,313310601001,0,0,3133,120
1,11,1,47,313310607001,0,0,3133,120
1,13,1,47,313310607001,0,0,3133,60
1,8,1,32,313310607001,0,0,3133,0
2,6,1,32,313310607001,0,0,3133,0
2,6,1,30,313310607001,0,0,3133,120
1,12,1,30,313310607001,0,0,3133,210
2,10,1,30,313310607001,0,0,3133,120
2,5,1,30,313310607001,0,0,3133,120
1,9,1,30,313310607001,0,0,3133,120
1,7,1,30,313310607001,0,1,3133,30
1,5,1,30,313310607001,0,1,3133,30
2,9,1,30,313310607001,0,1,3133,30
2,8,1,29,313310607001,1,1,3313,120
2,7,1,29,313310607001,1,1,3313,120
2,11,1,43,313310607001,0,0,3133,0
1,15,1,43,313310607001,0,0,3133,0
1,9,1,43,313310607001,0,0,3133,60
2,10,0,53,313310607001,0,1,3134,0
2,7,0,30,313310607001,1,1,3133,0
2,10,0,30,313310607001,1,1,3133,0
2,8,1,30,313310607001,1,1,3133,150
1,8,1,26,313310607001,1,0,3323,180
1,5,1,26,313310607001,1,0,3323,180
1,15,0,36,313310607001,0,0,3133,0
2,7,0,36,313310607001,0,0,3133,0
1,9,1,36,313310607001,0,0,3133,120
1,13,0,46,313310709002,0,0,3133,0
2,5,0,46,313310709002,0,0,3133,0
1,9,0,46,313310709002,0,0,3133,0
1,8,0,46,313310709002,0,0,3133,0
1,11,0,46,313310709002,0,0,3133,0
1,14,0,46,313310709002,0,0,3133,0
1,9,1,54,313310709002,0,0,3243,120
2,14,0,54,313310709002,0,0,3243,0
1,6,0,28,313310709002,0,0,3131,90
2,8,1,35,313310709002,0,1,3133,60
1,5,1,35,313310709002,0,1,3133,120
2,9,1,35,313310709002,0,1,3133,60
1,10,1,35,313310709002,0,0,3133,60
1,9,1,35,313310709002,0,0,3133,60
1,13,1,35,313310709002,0,0,3133,60
1,7,1,35,313310709002,0,0,3133,60
1,10,0,28,313310709002,0,0,3133,0
1,7,0,28,313310709002,0,0,3133,0
1,5,0,28,313310709002,0,0,3133,0
1,8,0,28,313310709002,0,0,3133,0
1,13,1,60,313310709002,0,0,3133,180
1,14,0,30,313310709002,0,0,3133,0
1,10,1,30,313310709002,0,0,3133,180
1,5,0,25,313310709002,0,0,3133,0
2,14,0,39,313310505001,0,0,3131,0
1,13,1,39,313310505001,0,0,3131,150
1,12,1,39,313310505001,0,0,3131,150
1,12,1,35,313310505001,0,0,3131,240
1,10,1,35,313310505001,0,0,3131,240
1,14,1,35,313310505001,0,0,3131,240
2,13,1,36,313310505001,0,1,3134,180
2,15,1,36,313310505001,0,1,3134,180
2,5,1,36,313310505001,0,1,3134,180
1,15,1,45,313310505001,1,0,3133,0
1,11,1,35,313310505001,1,1,3133,150
2,13,1,35,313310505001,1,1,3133,150
2,9,1,35,313310505001,1,0,3133,150
1,7,1,35,313310505001,1,0,3133,90
2,13,1,35,313310505001,1,0,3133,150
2,11,1,35,313310505001,1,0,3133,150
2,15,0,35,313310505001,0,1,3134,0
1,9,1,35,313310505001,0,1,3134,120
2,8,0,35,313310505001,0,1,3134,0
1,13,0,35,313310505001,0,1,3134,0
1,11,1,35,313310505001,0,1,3134,120
2,13,0,41,313310505001,1,0,3131,0
1,14,0,41,313310505001,1,0,3131,0
1,8,1,39,313310505001,1,0,3133,270
2,11,1,39,313310505001,1,0,3133,330
1,5,1,38,313310505001,1,1,3333,60
1,7,1,38,313310505001,1,1,3333,60
2,9,1,38,313310505001,1,1,3333,210
1,13,1,38,313310505001,1,1,3333,0
1,7,1,25,313310505001,0,0,3132,90
1,6,1,25,313310505001,0,0,3132,90
1,13,1,40,313310505001,1,0,3133,210
2,11,1,40,313310505001,1,0,3133,210
2,10,1,40,313310505001,1,0,3133,210
2,7,1,40,313310505001,1,0,3133,150
1,13,1,40,313310505001,0,0,3133,120
1,11,1,40,313310505001,0,0,3133,150
1,9,1,40,313310505001,0,0,3133,120
1,7,1,33,313310505001,1,1,9995,150
2,9,1,33,313310505001,1,1,9995,180
1,5,1,33,313310505001,1,1,9995,150
2,11,1,33,313310505001,1,1,9995,180
1,12,1,36,371110103001,0,1,3711,210
2,15,0,36,371110103001,0,1,3711,0
2,14,0,36,371110103001,0,1,3711,0
2,13,0,38,371110103001,0,0,3711,0
2,14,0,38,371110103001,0,0,3711,0
1,11,1,38,371110103001,0,0,3711,120
1,12,0,25,371110303001,1,1,3711,0
1,6,1,25,371110303001,1,1,3711,180
1,6,1,25,371110303001,1,1,3711,180
2,7,1,37,371510306001,0,1,3715,60
1,10,1,37,371510306001,0,1,3715,0
1,13,1,37,371510306001,0,1,3715,60
1,13,1,32,371510306001,0,1,3715,180
1,8,1,32,371510306001,0,1,3715,180
1,10,1,32,371510306001,0,1,3715,180
2,14,1,32,371510306001,0,1,3715,120
2,11,1,32,371510306001,0,1,3715,120
1,11,1,27,371510306001,1,1,3715,60
2,8,1,27,371510306001,1,1,3715,60
2,14,0,52,371510306001,0,0,3714,0
1,8,1,52,371510306001,0,0,3714,120
2,13,1,38,371510306001,0,1,3715,60
2,15,1,38,371510306001,0,1,3715,60
1,9,1,38,371510306001,0,1,3715,120
2,13,1,43,371510306001,1,1,3715,240
2,11,1,43,371510306001,1,1,3715,240
1,9,1,43,371510306001,1,1,3715,240
2,7,1,32,371510306001,1,1,3715,180
1,14,1,32,371510306001,1,1,3715,180
1,8,1,32,371510306001,1,1,3715,180
2,11,1,32,371510306001,1,1,3715,180
2,5,1,29,371510306001,1,1,3715,210
1,10,1,29,371510306001,1,1,3715,210
2,6,1,29,371510306001,1,1,3715,150
1,14,1,38,371510306001,0,1,3715,150
1,12,1,38,371510306001,0,1,3715,150
2,6,1,33,371510306001,1,1,3714,180
1,9,1,33,371510306001,1,1,3714,180
1,12,1,33,371510306001,1,1,3714,180
2,5,1,33,371110601002,0,0,3711,180
1,12,1,33,371110601002,0,0,3711,180
2,7,1,40,371110606002,0,1,9996,120
1,8,1,43,371110508002,0,1,3711,180
1,12,1,43,371110508002,0,1,3711,180
2,8,1,40,371110508002,0,1,9995,120
1,6,1,40,371110508002,0,1,9995,120
1,13,1,52,371110508002,0,1,3711,225
2,7,1,52,371110508002,0,1,3711,105
1,10,1,33,371110609001,0,1,3711,150
1,14,1,33,371110609001,0,1,3711,150
1,12,1,33,371110609001,0,1,3711,150
1,12,1,30,371110609001,1,1,3711,120
1,9,1,30,371110609001,1,1,3711,120
2,14,1,30,371110609001,1,1,3711,120
1,10,1,41,371110609001,0,1,3711,120
1,12,1,41,371110609001,0,1,3711,120
1,9,1,29,371110609001,0,1,3711,120
2,7,1,29,371110609001,0,1,3711,60
1,7,1,35,371110609001,1,1,3711,120
2,12,1,35,371110609001,1,1,3711,180
2,13,1,35,371110609001,1,1,3711,180
2,8,1,35,371110609001,1,1,3711,120
1,14,1,42,371110202001,0,1,3711,120
1,10,1,42,371110202001,0,1,3711,240
1,7,1,30,371110202001,0,1,3711,120
1,8,1,41,371410314001,0,1,3714,150
1,15,1,41,371410314001,0,1,3714,135
1,13,1,41,371410314001,0,1,3714,165
2,11,1,30,371410314001,0,1,3714,120
1,10,1,30,371410314001,0,1,3714,120
2,7,0,33,371110610001,0,1,3711,0
1,12,0,33,371110610001,0,1,3711,0
2,10,0,33,371110610001,0,1,3711,0
1,13,0,33,371110610001,0,1,3711,0
1,15,0,40,371410203001,0,1,3714,0
1,10,1,38,371410203001,0,1,3714,120
2,14,0,52,371410203001,0,0,3714,0
1,12,1,32,371410203001,0,1,3714,240
1,10,1,32,371410203001,0,1,3714,240
1,6,1,45,371110102001,0,0,3711,180
1,10,1,45,371110102001,0,0,3711,180
1,8,1,29,371110102001,0,1,3711,90
1,7,1,29,371110102001,0,1,3711,150
1,13,1,29,371110102001,0,1,3711,60
1,10,1,29,371110102001,0,1,3711,60
1,12,1,54,371110102001,0,0,3711,210
1,8,1,54,371110102001,0,0,3711,210
1,11,1,48,371210205003,0,0,3712,120
1,7,1,35,371210205003,1,1,3712,120
1,9,1,35,371210205003,1,1,3712,180
1,14,1,35,371210205003,1,1,3712,180
2,10,1,40,371210205003,0,1,3712,120
2,12,1,40,371210205003,0,1,3712,180
2,14,0,40,371210205003,0,1,3712,0
1,5,1,40,371210205003,0,1,3712,120
1,5,1,38,371210205003,0,1,3712,120
1,10,1,38,371210205003,0,1,3712,120
1,15,1,38,371210205003,0,1,3712,330
2,7,1,34,371210205003,0,1,3712,150
1,5,0,34,371210205003,0,1,3712,0
1,13,0,35,371210205003,0,1,3712,0
1,7,1,35,371210205003,0,1,3712,120
2,14,1,35,371210205003,0,1,3712,180
